name,a,b,stable_dev,score,disc_veto,cal_veto,disc_bad_removed,cal_bad_removed,disc_clean_preserved,cal_clean_preserved,disc_delayed_preserved,cal_delayed_preserved,disc_net24_imp,cal_net24_imp,disc_net72_imp,cal_net72_imp
m15_chop14 GE Q60(55.1317) OR btc1_stoch_k_d1 GE Q70(1.25682),m15_chop14 GE Q60(55.1317),btc1_stoch_k_d1 GE Q70(1.25682),True,1.2491501148057371,58.333333333333336,58.123689727463315,60.12738853503185,62.23684210526316,40.670859538784065,42.53731343283582,45.92274678111588,46.32867132867133,0.2843260247733844,0.2784848349688444,0.9688516794083152,0.9347841758029225
m15_kdj_spread GE Q70(1.90944) OR pre_range_4h LE Q50(2.42148),m15_kdj_spread GE Q70(1.90944),pre_range_4h LE Q50(2.42148),True,1.248125560842006,65.27072758037224,62.21174004192872,70.70063694267516,65.65789473684211,36.16352201257861,40.14925373134328,44.63519313304721,44.05594405594406,0.33630314787629906,0.18174003115735893,1.3924257855863758,0.9974624357863796
m15_ppo_hist_d3 GE Q50(-0.0211379) OR btc1_stoch_spread_d1 GE Q70(-1.83159),m15_ppo_hist_d3 GE Q50(-0.0211379),btc1_stoch_spread_d1 GE Q70(-1.83159),True,1.2470782603408175,63.3248730964467,61.897274633123686,65.73248407643312,63.81578947368421,38.36477987421384,39.25373134328358,38.197424892703864,39.33566433566433,0.3160587448596047,0.37031087554133085,0.8926492186700022,1.1173484123433763
m15_chop14 GE Q60(55.1317) OR btc1_stoch_spread_d1 GE Q70(-1.83159),m15_chop14 GE Q60(55.1317),btc1_stoch_spread_d1 GE Q70(-1.83159),True,1.245380195956696,57.868020304568525,57.96645702306079,59.23566878980891,62.10526315789474,42.0335429769392,43.73134328358209,43.490701001430615,44.93006993006993,0.43432864460528814,0.43336829530014204,0.7846589309517461,0.9261857211758132
m15_er10_d1 GE Q80(0.107262) OR pre_range_4h LE Q50(2.42148),m15_er10_d1 GE Q80(0.107262),pre_range_4h LE Q50(2.42148),True,1.2396528778659823,59.56006768189509,57.023060796645694,64.5859872611465,60.78947368421053,41.719077568134175,46.11940298507463,50.07153075822603,47.9020979020979,0.4634236736952388,0.32451654854351564,1.1839880866955195,0.8398080715711701
m15_adx_d3 LE Q30(-2.25983) OR m15_er10_d1 GE Q60(0.00984256),m15_adx_d3 LE Q30(-2.25983),m15_er10_d1 GE Q60(0.00984256),True,1.227578486708054,59.60236886632826,58.01886792452831,60.63694267515923,60.39473684210527,41.19496855345912,42.38805970149254,39.05579399141631,45.10489510489511,0.31078630092801224,0.39822727610077197,0.9169057192015649,0.8961007096034223
btc1_stoch_spread_d1 GE Q70(-1.83159) OR pre_range_4h LE Q50(2.42148),btc1_stoch_spread_d1 GE Q70(-1.83159),pre_range_4h LE Q50(2.42148),True,1.223304358093734,65.65143824027074,61.058700209643604,69.55414012738854,64.86842105263158,35.22012578616352,41.7910447761194,42.91845493562232,44.93006993006993,0.5089099084474046,0.2556637761936463,1.369825778241514,0.8914461650403281
h4_chop14 GE Q80(58.1804) OR btc1_di_spread_acc GE Q50(-2.44243),h4_chop14 GE Q80(58.1804),btc1_di_spread_acc GE Q50(-2.44243),True,1.2173969150209656,58.967851099830796,58.123689727463315,62.67515923566879,60.78947368421053,42.662473794549264,41.04477611940299,43.204577968526465,48.42657342657343,0.3365967342457785,0.30053901299501173,0.8635422228910096,0.9500598657994985
m15_kdj_spread GE Q70(1.90944) OR m15_chop14 GE Q60(55.1317),m15_kdj_spread GE Q70(1.90944),m15_chop14 GE Q60(55.1317),True,1.1997921490098307,56.64128595600677,57.59958071278825,61.146496815286625,60.78947368421053,45.073375262054505,43.73134328358209,46.20886981402003,44.230769230769226,0.3282469716050923,0.5082601713506305,0.8304745313336278,0.807747317976293
m15_kdj_spread GE Q70(1.90944) OR pre_dd_from_high_24h GE Q50(-2.00467),m15_kdj_spread GE Q70(1.90944),pre_dd_from_high_24h GE Q50(-2.00467),True,1.1945561723487788,64.00169204737732,60.27253668763103,68.6624203821656,64.73684210526316,37.10691823899371,42.53731343283582,42.34620886981402,44.230769230769226,0.2670238706163969,0.3149285855458829,0.8855035226835265,0.8382461933797393
