name,feature,family,side,q,threshold,stable_dev,score,disc_veto,cal_veto,disc_bad_removed,cal_bad_removed,disc_clean_preserved,cal_clean_preserved,disc_delayed_preserved,cal_delayed_preserved,disc_net24_imp,cal_net24_imp,disc_net72_imp,cal_net72_imp
pre_range_4h LE Q50(2.42148),pre_range_4h,pre_,LE,0.5,2.421482186248103,True,1.0316410507270857,50.0,45.44025157232704,54.52229299363057,47.76315789473684,50.943396226415096,55.970149253731336,62.231759656652365,62.06293706293706,0.1980315393927427,0.018598266361749993,0.8726903434448497,0.40155299147037876
m15_kdj_j GE Q90(76.5194),m15_kdj_j,kdj,GE,0.9,76.51943140531216,True,1.0281478624786795,10.025380710659897,10.849056603773585,10.955414012738855,12.368421052631579,91.29979035639413,92.08955223880596,89.27038626609442,87.76223776223776,0.05987087297458918,0.09667926665666005,0.05436618286935169,0.09150521717532123
m15_tsi_d3 GE Q90(1.98347),m15_tsi_d3,tsi,GE,0.9,1.9834741987430788,True,1.023500339644893,10.025380710659897,10.744234800838575,10.828025477707007,13.421052631578947,90.35639412997904,92.08955223880596,89.9856938483548,89.33566433566433,0.013769549228594996,0.10137981658347406,0.09521760274713886,0.16425726371493943
btc1_rsi_d3 GE Q70(2.76449),btc1_rsi_d3,btc,GE,0.7,2.7644857780251413,True,1.0205113731293736,29.991539763113366,37.42138364779874,30.19108280254777,42.10526315789473,69.39203354297693,65.5223880597015,72.24606580829757,62.06293706293706,0.13187133354039482,0.17974178912805616,0.2467225531870979,0.6354163519315356
m15_er10_d1 GE Q60(0.00984256),m15_er10_d1,er10,GE,0.6,0.009842557712741038,True,1.0199011530354403,40.01692047377327,40.670859538784065,41.01910828025478,43.026315789473685,60.062893081761004,62.537313432835816,60.08583690987125,58.39160839160839,0.07235410379521842,0.1794370224856996,0.39621523440711803,0.33523078574374465
btc4_donch_pos LE Q10(0.241459),btc4_donch_pos,btc,LE,0.1,0.2414590490166656,True,1.0176993043174152,10.236886632825719,17.348008385744233,12.738853503184714,18.157894736842106,90.67085953878407,81.94029850746269,91.27324749642347,86.18881118881119,0.1173267666884041,0.05820333619684048,0.2952361986436839,0.10265269261724774
m15_roc4 GE Q50(0.234584),m15_roc4,roc,GE,0.5,0.23458352602229166,True,1.012310724153746,50.0,51.41509433962265,51.847133757961785,53.1578947368421,49.37106918238994,45.97014925373134,49.64234620886982,47.55244755244755,0.06501403037862262,0.10599486679795533,0.44482770179983977,0.4680846280038091
m15_close_ret4 GE Q50(0.234584),m15_close_ret4,other,GE,0.5,0.23458352602229166,True,1.012310724153746,50.0,51.41509433962265,51.847133757961785,53.1578947368421,49.37106918238994,45.97014925373134,49.64234620886982,47.55244755244755,0.06501403037862262,0.10599486679795533,0.44482770179983977,0.4680846280038091
pre_range_2h LE Q30(1.31246),pre_range_2h,pre_,LE,0.3,1.312459735151561,True,1.01219518665832,29.991539763113366,22.11740041928721,33.503184713375795,23.42105263157895,71.69811320754717,78.35820895522389,79.25608011444922,83.74125874125873,0.10546527959674926,0.03940172408051357,0.2764058302364566,0.19194945172198974
m15_macd_hist GE Q70(2.00607e-08),m15_macd_hist,macd,GE,0.7,2.0060674351824626e-08,True,1.0111868714531032,29.991539763113366,30.241090146750526,30.063694267515924,33.55263157894737,70.64989517819707,72.83582089552239,68.81258941344778,68.88111888111888,0.09059893972050523,0.19750615670101046,0.23525191441044602,0.22183241868632253
pre_dd_from_high_24h GE Q60(-1.51886),pre_dd_from_high_24h,pre_,GE,0.6,-1.5188642970300026,True,1.0105431174280846,40.01692047377327,34.17190775681342,43.439490445859875,38.28947368421053,58.490566037735846,70.0,68.95565092989986,68.53146853146853,0.08591779526802618,0.1045417371568399,0.3331686785867304,0.22106374987230426
m15_kdj_spread GE Q60(0.0219594),m15_kdj_spread,kdj,GE,0.6,0.021959445926974276,True,1.0089450050464115,40.01692047377327,41.719077568134175,42.547770700636946,44.86842105263158,62.68343815513627,59.70149253731343,58.22603719599427,58.21678321678322,0.13106247830141632,0.2727533044108038,0.23767414343723836,0.4124128289886216
btc4_mfi_acc GE Q60(3.44799),btc4_mfi_acc,btc,GE,0.6,3.4479917238284585,True,1.0084997413343846,40.059221658206425,46.12159329140461,45.22292993630573,49.868421052631575,62.68343815513627,58.95522388059702,61.08726752503576,52.09790209790209,0.16610002660510048,0.375131157023102,0.3560916675041018,0.21219752961224914
btc1_di_spread_acc GE Q60(-1.20082),btc1_di_spread_acc,btc,GE,0.6,-1.2008198999225828,True,1.0084724624008194,40.01692047377327,38.522012578616355,41.146496815286625,41.973684210526315,61.740041928721176,61.19402985074627,60.08583690987125,66.6083916083916,0.1512828930475228,0.21881084276520635,0.22819870871994186,0.5467512419624703
pre_dd_from_high_8h GE Q80(-0.48911),pre_dd_from_high_8h,pre_,GE,0.8,-0.4891102948735602,True,1.0078384187762206,20.008460236886634,16.82389937106918,22.29299363057325,19.473684210526315,82.18029350104821,85.37313432835822,82.97567954220315,86.01398601398601,0.055745977092732775,0.04265535838757517,0.0937125272986562,0.12803841220414935
pre_dd_from_high_8h GE Q70(-0.678922),pre_dd_from_high_8h,pre_,GE,0.7,-0.6789224248007476,True,1.0063494130028396,29.991539763113366,28.721174004192875,33.37579617834395,32.10526315789474,73.06079664570231,74.6268656716418,73.8197424892704,74.3006993006993,0.042328857993114484,0.0931303639679344,0.1619360762608243,0.21860755001585241
m15_er10_d1 GE Q50(-0.0350431),m15_er10_d1,er10,GE,0.5,-0.03504312152805405,True,1.006180681377859,50.0,49.79035639412998,50.06369426751592,52.89473684210526,49.685534591194966,54.179104477611936,50.21459227467812,49.47552447552447,0.09935548091651235,0.19122902895376148,0.4097460197774313,0.45777557614918424
pre_dd_from_high_12h GE Q80(-0.564069),pre_dd_from_high_12h,pre_,GE,0.8,-0.5640688463047638,True,1.0039605077055496,20.008460236886634,18.18658280922432,22.802547770700638,20.394736842105264,82.49475890985325,84.32835820895522,82.54649499284692,84.44055944055944,0.029065984907752314,0.03707305131446792,0.10552517262667749,0.12043450900055708
btc4_adx_acc LE Q10(-0.915182),btc4_adx_acc,btc,LE,0.1,-0.91518161690852,True,1.002279758475412,10.025380710659897,12.631027253668764,10.573248407643312,15.263157894736842,90.56603773584906,90.0,89.55650929899856,87.41258741258741,0.04492998351898333,0.14388016596399544,0.06391946247798608,0.059329483953823314
btc1_stoch_spread_d3 GE Q90(14.3139),btc1_stoch_spread_d3,btc,GE,0.9,14.313858306359776,True,1.0018140798818673,10.025380710659897,10.167714884696016,11.337579617834395,11.710526315789474,90.56603773584906,93.28358208955224,90.41487839771102,88.98601398601399,0.0398814705219708,0.07324136389757208,0.19286394948662144,0.037928372607091365
m15_tsi_d1 GE Q90(2.03481),m15_tsi_d1,tsi,GE,0.9,2.034813522229419,True,1.0007086642426624,10.025380710659897,10.167714884696016,10.70063694267516,11.18421052631579,90.98532494758909,92.08955223880596,89.69957081545064,88.46153846153845,0.02894268772514815,0.011502280139641496,0.18460276822474897,0.07846694241707786
m15_stoch_k_d3 GE Q70(7.26333),m15_stoch_k_d3,stoch,GE,0.7,7.26333218653828,True,0.9894816415753416,29.991539763113366,28.721174004192875,31.59235668789809,29.605263157894733,72.43186582809224,70.8955223880597,69.8140200286123,72.9020979020979,0.03800639285698303,0.0651577213263741,0.23024575356096133,0.25471624461742615
h1_di_spread_acc GE Q70(-1.29854),h1_di_spread_acc,di_,GE,0.7,-1.2985426890130691,True,0.9892806137138843,29.991539763113366,27.096436058700206,30.19108280254777,30.0,70.44025157232704,73.73134328358208,70.10014306151645,75.52447552447552,0.16467646342415118,0.08521750301640096,0.19737027673957785,0.21252083192090254
m15_er10 GE Q90(0.426891),m15_er10,er10,GE,0.9,0.4268914117341165,True,0.9874571411855432,10.025380710659897,11.582809224318659,10.573248407643312,14.210526315789473,90.46121593291404,92.08955223880596,89.12732474964234,87.41258741258741,0.011330366105605866,0.10305502606983119,0.0758004044127617,0.1031624716027516
m15_ppo_hist_d3 GE Q70(0.00225638),m15_ppo_hist_d3,ppo,GE,0.7,0.0022563813755507598,True,0.9862453066027197,29.991539763113366,29.350104821802937,32.35668789808917,32.5,72.22222222222221,72.83582089552239,70.3862660944206,70.27972027972028,0.02594694672082968,0.1333304052885843,0.20048568467266137,0.3776280369413195
h1_body_pct LE Q50(0.554168),h1_body_pct,other,LE,0.5,0.5541676919795868,True,0.9842745877422998,50.0,48.32285115303983,52.738853503184714,52.63157894736842,50.62893081761006,56.26865671641791,57.65379113018598,52.972027972027966,0.249092348167466,0.1523693103762822,0.43646722436950725,0.25912341335413325
m15_chop14_d1 LE Q10(-1.88289),m15_chop14_d1,chop,LE,0.1,-1.8828885419184915,True,0.9836288048547339,10.025380710659897,11.058700209643606,10.955414012738855,12.894736842105264,92.0335429769392,91.04477611940298,88.98426323319028,87.76223776223776,0.004235736992466044,0.10195960520831915,0.06675733241248505,0.1258856128970144
m15_ppo_hist GE Q70(0.000874901),m15_ppo_hist,ppo,GE,0.7,0.0008749011076609996,True,0.9795733903362351,29.991539763113366,30.398322851153043,30.445859872611464,33.1578947368421,71.0691823899371,72.08955223880596,68.38340486409156,69.75524475524476,0.11531014876573274,0.17167603238787343,0.2236782260785507,0.1579139031103971
m15_kdj_j GE Q60(45.9654),m15_kdj_j,kdj,GE,0.6,45.96535760443169,True,0.9793221721869678,40.01692047377327,39.57023060796646,41.910828025477706,43.55263157894737,61.740041928721176,64.4776119402985,58.798283261802574,57.34265734265735,0.1649584029358434,0.11901633546236567,0.22701418933362072,0.2536130988277787
btc1_body_frac LE Q40(0.348252),btc1_body_frac,btc,LE,0.4,0.34825214908711943,True,0.9791957488619116,40.01692047377327,40.77568134171908,42.1656050955414,44.86842105263158,61.63522012578616,63.43283582089553,57.93991416309014,58.74125874125874,0.11432013623527998,0.004144726372265817,0.3342016586099018,0.4979646761972874
m15_macd_hist_d3 GE Q60(-3.2603e-06),m15_macd_hist_d3,macd,GE,0.6,-3.260297000960448e-06,True,0.9789999979829107,40.01692047377327,40.041928721174,42.675159235668794,42.23684210526316,61.111111111111114,60.0,62.374821173104436,62.06293706293706,0.06348958586916434,0.10249074415217163,0.36485282606357516,0.261297459117278
btc1_kdj_spread_d3 GE Q90(9.16985),btc1_kdj_spread_d3,btc,GE,0.9,9.16984872586744,True,0.9762543422425954,10.067681895093063,12.10691823899371,10.828025477707007,14.078947368421051,89.62264150943396,91.04477611940298,91.70243204577969,85.66433566433567,0.0812197984471572,0.011902870915183827,0.22117428575914955,0.07270971380628455
btc1_bb_width LE Q40(0.0206777),btc1_bb_width,btc,LE,0.4,0.0206776734152995,True,0.9711318725198514,40.10152284263959,45.80712788259958,46.496815286624205,48.026315789473685,62.893081761006286,57.01492537313433,65.379113018598,56.81818181818182,0.3566061289772918,0.1276883999409577,0.9709171928854868,0.22989417848483096
btc1_stoch_spread_d3 GE Q70(0.97433),btc1_stoch_spread_d3,btc,GE,0.7,0.9743298926739683,True,0.9710854876309591,29.991539763113366,27.568134171907754,31.84713375796178,31.05263157894737,69.70649895178197,78.05970149253731,71.5307582260372,68.53146853146853,0.06851638243983463,0.05893544425239039,0.2562845808200295,0.18384832606534784
h4_bb_width_d3 LE Q50(-0.000324181),h4_bb_width_d3,bb_,LE,0.5,-0.00032418081933925,True,0.970013241815981,50.0,46.69811320754717,51.33757961783439,47.76315789473684,48.742138364779876,55.970149253731336,53.0758226037196,51.39860139860139,0.04959296190293477,0.10333787752270496,0.5977344245261077,0.39841568735234645
btc4_stoch_spread GE Q90(17.3017),btc4_stoch_spread,btc,GE,0.9,17.30169321897816,True,0.9675984276594178,10.067681895093063,10.220125786163523,10.573248407643312,10.263157894736842,91.40461215932913,89.40298507462686,88.98426323319028,89.5104895104895,0.05068790350348347,0.05599933297245907,0.024113640445382334,0.07174769568374528
m15_stoch_k_d3 GE Q80(11.3385),m15_stoch_k_d3,stoch,GE,0.8,11.3384722737853,True,0.9663535787418867,20.008460236886634,18.81551362683438,20.891719745222932,18.815789473684212,81.9706498951782,81.04477611940298,79.39914163090128,81.99300699300699,0.06663594115614183,0.04285854831738778,0.20122896048287464,0.12126992473598086
m15_rvol20_d3 GE Q80(0.594816),m15_rvol20_d3,rvol,GE,0.8,0.594815686791053,True,0.9654417123495054,20.008460236886634,19.60167714884696,21.019108280254777,22.105263157894736,81.44654088050315,81.64179104477613,80.68669527896995,80.24475524475524,0.021970329295510294,0.12090536526698992,0.17235949878794965,0.11480194156034029
pre_dd_from_high_24h GE Q80(-0.782362),pre_dd_from_high_24h,pre_,GE,0.8,-0.7823615617852986,True,0.9597862468047665,20.008460236886634,16.928721174004195,23.05732484076433,19.473684210526315,80.71278825995807,86.11940298507463,84.69241773962804,84.44055944055944,0.025163271714414258,0.00251592592576233,0.13543694196066647,0.0806043216459742
btc1_bb_width LE Q30(0.016601),btc1_bb_width,btc,LE,0.3,0.0166009759900151,True,0.9576591218898045,30.03384094754653,31.289308176100626,34.904458598726116,35.13157894736842,71.80293501048219,70.44776119402985,75.82260371959943,72.37762237762237,0.24095354893477833,0.008468946829080282,0.7595719232379016,0.1582178417771073
m15_stoch_spread_d3 LE Q20(17.2452),m15_stoch_spread_d3,stoch,LE,0.2,17.245238863383378,True,0.9565958135082894,20.008460236886634,19.81132075471698,21.656050955414013,22.5,80.50314465408806,81.94029850746269,81.11587982832617,81.2937062937063,0.05611298905671401,0.17024816627804773,0.05943588766895658,0.0695228390988385
h1_atr_pct_acc LE Q50(0.0161929),h1_atr_pct_acc,atr,LE,0.5,0.01619287841211065,True,0.9562158801062022,50.0,51.41509433962265,52.22929936305732,57.49999999999999,51.46750524109015,53.28358208955224,55.65092989985694,51.048951048951054,0.2600688916827235,0.18944972404516536,0.6038190759655632,0.20959788734968432
h4_er10 LE Q20(0.110695),h4_er10,er10,LE,0.2,0.11069476971116304,True,0.9560638945534081,20.008460236886634,22.064989517819704,22.29299363057325,23.684210526315788,80.92243186582809,77.46268656716417,82.26037195994277,79.54545454545455,0.051502264283176585,0.1334470100065399,0.11521237124516381,0.08713650453721633
pre_dd_from_high_2h GE Q70(-0.461304),pre_dd_from_high_2h,pre_,GE,0.7,-0.46130432951612904,True,0.9532035953171243,29.991539763113366,25.681341719077565,32.86624203821656,28.02631578947368,72.74633123689728,77.31343283582089,74.2489270386266,77.0979020979021,0.02004737820022863,0.10123884896944946,0.17605494922867237,0.1512804443313538
h1_ppo_hist_acc GE Q60(-0.0458114),h1_ppo_hist_acc,ppo,GE,0.6,-0.04581144824451958,True,0.952267053063041,40.01692047377327,37.683438155136265,44.203821656050955,40.0,60.27253668763103,63.582089552238806,69.95708154506438,67.13286713286713,0.16668645991021733,0.10796917338007983,0.4288249993539951,0.1609396236831958
m15_er10_d1 GE Q90(0.17127),m15_er10_d1,er10,GE,0.9,0.17127009084556066,True,0.9515678724890062,10.025380710659897,12.316561844863731,10.70063694267516,14.342105263157896,89.72746331236897,90.29850746268657,90.84406294706724,86.01398601398601,0.017742642225322527,0.10203064773154347,0.11264924080814476,0.041612858991603496
btc1_kdj_j_d1 GE Q70(-0.279024),btc1_kdj_j_d1,btc,GE,0.7,-0.2790239779319197,True,0.9496465629046755,29.991539763113366,30.50314465408805,30.19108280254777,31.710526315789473,72.0125786163522,70.29850746268657,69.09871244635193,71.85314685314685,0.25262233959185565,0.02844351000437273,0.30414713142547545,0.22022609256642223
h4_cmo_d1 GE Q90(22.8076),h4_cmo_d1,cmo,GE,0.9,22.807627007966623,True,0.948559440785926,10.025380710659897,11.844863731656185,11.464968152866243,13.157894736842104,89.51781970649894,89.25373134328358,92.13161659513591,86.7132867132867,0.08511465236470159,0.012230267103489734,0.12915864599171223,0.030233463295866403
btc4_chop14 GE Q50(48.3775),btc4_chop14,btc,GE,0.5,48.377538954247356,True,0.9482187725194906,50.0,50.26205450733753,50.82802547770701,55.13157894736842,48.532494758909856,54.62686567164179,53.648068669527895,51.92307692307693,0.03707880994058926,0.22697410812823327,0.46212668714120253,0.3923015946148273
btc1_rsi_d3 GE Q80(4.5046),btc1_rsi_d3,btc,GE,0.8,4.504604134866391,True,0.9476453918195533,20.050761421319795,29.50733752620545,20.636942675159236,33.026315789473685,79.03563941299791,73.28358208955224,83.54792560801144,69.05594405594405,0.06264593099023028,0.198094481457311,0.16157820502505282,0.33688849309131286
btc4_donch_pos_d3 LE Q40(0.0680834),btc4_donch_pos_d3,btc,LE,0.4,0.0680833700926323,True,0.9446925547302334,40.4399323181049,37.42138364779874,42.675159235668794,38.81578947368421,59.64360587002096,64.4776119402985,63.66237482117311,63.286713286713294,0.0586396086580033,0.07566203066313548,0.550062502182373,0.24351323377084932
btc4_cmo_d1 GE Q80(18.8531),btc4_cmo_d1,btc,GE,0.8,18.85308464055164,True,0.9441261062980837,20.050761421319795,20.91194968553459,21.91082802547771,25.657894736842106,82.38993710691824,80.29850746268656,78.826895565093,80.94405594405595,0.08606739360139716,0.180269570540864,0.025230365474630423,0.32854854625243723
m15_chop14_acc LE Q20(-1.50969),m15_chop14_acc,chop,LE,0.2,-1.5096940955028302,True,0.9437548520726342,20.008460236886634,19.758909853249477,21.78343949044586,21.842105263157897,80.81761006289308,81.7910447761194,80.54363376251789,79.72027972027972,0.003063933131130042,0.12525974218312563,0.10250188495445567,0.17951980573101733
m15_chop14_acc LE Q40(0.28596),m15_chop14_acc,chop,LE,0.4,0.28596039569157056,True,0.9432999999547842,40.01692047377327,37.0020964360587,42.547770700636946,39.60526315789474,62.05450733752621,64.77611940298507,58.51216022889842,62.58741258741259,0.11465397141603087,0.120017984524313,0.2572828869547309,0.17519568616935666
m15_ppo_hist_d3 GE Q90(0.0390654),m15_ppo_hist_d3,ppo,GE,0.9,0.039065407291637246,True,0.9432290473933218,10.025380710659897,10.324947589098532,10.828025477707007,10.921052631578949,90.88050314465409,90.44776119402985,87.55364806866953,89.16083916083916,0.040663061098251484,0.013563125702630185,0.027736774527586272,0.12117094934103345
h4_er10 LE Q10(0.0529341),h4_er10,er10,LE,0.1,0.0529341208703383,True,0.940858480219084,10.025380710659897,10.377358490566039,10.318471337579618,12.5,90.35639412997904,89.70149253731343,89.9856938483548,90.03496503496503,0.005695555660155921,0.11597367958851501,0.030865180092192523,0.09209317960372931
m15_roc4 GE Q90(1.06069),m15_roc4,roc,GE,0.9,1.060693995406009,True,0.9393243719384896,10.025380710659897,10.58700209643606,10.318471337579618,11.842105263157894,90.56603773584906,90.14925373134328,86.98140200286123,87.41258741258741,0.0031910830371429805,0.010795886381813835,0.04461819769192965,0.08540400566813466
m15_close_ret4 GE Q90(1.06069),m15_close_ret4,other,GE,0.9,1.060693995406009,True,0.9393243719384896,10.025380710659897,10.58700209643606,10.318471337579618,11.842105263157894,90.56603773584906,90.14925373134328,86.98140200286123,87.41258741258741,0.0031910830371429805,0.010795886381813835,0.04461819769192965,0.08540400566813466
h1_body_pct LE Q40(0.432045),h1_body_pct,other,LE,0.4,0.4320454857743461,True,0.9386470311300432,40.01692047377327,38.9937106918239,41.52866242038217,42.5,60.062893081761004,65.3731343283582,66.95278969957081,61.53846153846154,0.13233088100814505,0.14384489583247262,0.23592202787029926,0.1680745380886075
h1_cmo_d1 LE Q20(-15.7617),h1_cmo_d1,cmo,LE,0.2,-15.761668462398461,True,0.9362415977848638,20.008460236886634,16.82389937106918,22.67515923566879,17.894736842105264,82.80922431865828,85.82089552238806,77.53934191702432,79.72027972027972,0.03069976014239819,0.05326097531543106,0.14617696230951716,0.08238225704333102
btc4_lower_wick LE Q50(0.204132),btc4_lower_wick,btc,LE,0.5,0.2041324888381251,True,0.9358410675819885,50.04230118443317,48.9517819706499,51.0828025477707,52.23684210526316,52.620545073375254,48.208955223880594,47.21030042918455,56.11888111888111,0.20905929294800907,0.1870478618379272,0.250886900211985,0.9718215433108509
btc1_tsi_d3 GE Q90(10.9219),btc1_tsi_d3,btc,GE,0.9,10.921900991056962,True,0.9324002237834303,10.109983079526225,11.530398322851152,10.828025477707007,13.421052631578947,89.72746331236897,87.91044776119404,91.55937052932761,90.9090909090909,0.010707283139272113,0.08150052091838955,0.013234399329117963,0.09002633713842201
btc4_stoch_k_d1 GE Q80(15.8612),btc4_stoch_k_d1,btc,GE,0.8,15.861231776101606,True,0.9283176832071494,20.21996615905245,21.960167714884697,21.146496815286625,24.342105263157894,82.0754716981132,77.61194029850746,78.54077253218884,80.06993006993007,0.11221565474516268,0.16025993847947995,0.016807851183821554,0.1413373271935051
m15_bb_width LE Q50(0.0228376),m15_bb_width,bb_,LE,0.5,0.02283756820615275,True,0.9258442776370004,50.0,45.59748427672956,55.4140127388535,47.76315789473684,51.99161425576519,55.37313432835821,60.51502145922747,62.41258741258741,0.19114740368171546,0.054008155092727606,0.9231554036613342,0.26598947160916386
btc4_cmo_acc GE Q70(17.9308),btc4_cmo_acc,btc,GE,0.7,17.93084487049271,True,0.9231677155046935,30.118443316412858,25.943396226415093,32.611464968152866,28.815789473684212,70.85953878406708,75.22388059701493,71.95994277539342,76.3986013986014,0.0565599769791429,0.2968497763494381,0.13272983079895562,0.1026498976934479
h1_range_pct LE Q40(1.06157),h1_range_pct,other,LE,0.4,1.061571920562318,True,0.9179424954833606,40.01692047377327,34.538784067085956,42.92993630573248,37.10526315789473,60.37735849056604,66.86567164179105,71.5307582260372,71.67832167832168,0.22536297052358,0.018039982197751048,0.5768282097678797,0.18903234788641776
btc1_body_frac LE Q50(0.430531),btc1_body_frac,btc,LE,0.5,0.4305306788544371,True,0.9122294807223262,50.0,47.9559748427673,52.22929936305732,53.421052631578945,52.09643605870021,55.82089552238806,47.63948497854077,53.4965034965035,0.1123687817702681,0.04227796126261951,0.3266859270123553,0.5399920057475815
h4_donch_pos_d3 LE Q40(0.0703014),h4_donch_pos_d3,donch,LE,0.4,0.07030139185632281,True,0.9096008150684691,40.01692047377327,40.461215932914044,41.40127388535032,44.86842105263158,59.538784067085956,64.4776119402985,60.37195994277539,58.39160839160839,0.037202378571726355,0.14495666906992688,0.49065791140122494,0.25505940597172994
m15_chop14 GE Q80(60.0234),m15_chop14,chop,GE,0.8,60.02336870065321,True,0.9092788564818742,20.008460236886634,21.278825995807125,20.891719745222932,21.44736842105263,79.14046121593292,77.31343283582089,81.54506437768241,80.5944055944056,0.05700847449555003,0.11658418134700199,0.13114883782504394,0.059360341330281674
btc1_lower_wick GE Q90(0.629645),btc1_lower_wick,btc,GE,0.9,0.6296452681189387,True,0.9091922686189859,10.025380710659897,11.740041928721174,11.59235668789809,11.842105263157894,89.937106918239,91.34328358208955,90.55793991416309,86.88811188811188,0.0575202416272862,0.005050416023825277,0.2149092123681583,0.017974491874671816
m15_chop14 GE Q70(57.3837),m15_chop14,chop,GE,0.7,57.38371118651661,True,0.9082856063829803,29.991539763113366,31.027253668763105,30.445859872611464,31.57894736842105,69.18238993710692,68.05970149253731,71.5307582260372,70.27972027972028,0.06933303565512448,0.22582370950724473,0.13816905967660587,0.3469183719779282
m15_chop14_acc LE Q30(-0.42836),m15_chop14_acc,chop,LE,0.3,-0.42836035592151595,True,0.9026716306646048,29.991539763113366,28.511530398322847,32.101910828025474,31.44736842105263,71.48846960167715,74.32835820895522,69.95708154506438,70.8041958041958,0.029751218177444763,0.22391293401838652,0.12348523545521017,0.2454392372162909
m15_roc4 GE Q60(0.355745),m15_roc4,roc,GE,0.6,0.3557454662680292,True,0.901856883805325,40.01692047377327,41.77148846960168,41.146496815286625,42.76315789473684,60.167714884696025,57.611940298507456,57.08154506437768,54.54545454545454,0.04284045856055642,0.11743477133916858,0.27839606252225535,0.32584664844035216
m15_close_ret4 GE Q60(0.355745),m15_close_ret4,other,GE,0.6,0.3557454662680292,True,0.901856883805325,40.01692047377327,41.77148846960168,41.146496815286625,42.76315789473684,60.167714884696025,57.611940298507456,57.08154506437768,54.54545454545454,0.04284045856055642,0.11743477133916858,0.27839606252225535,0.32584664844035216
m15_kdj_j GE Q50(38.2534),m15_kdj_j,kdj,GE,0.5,38.25338452278952,True,0.9003842701394565,50.0,49.056603773584904,52.48407643312102,53.421052631578945,51.99161425576519,53.43283582089552,50.07153075822603,50.349650349650354,0.19390898181977265,0.05348802984575918,0.28689898656132085,0.456812474648377
m15_rvol20_d1 GE Q50(0.056361),m15_rvol20_d1,rvol,GE,0.5,0.05636102613185715,True,0.8990512732408279,50.0,49.16142557651992,51.210191082802545,51.578947368421055,51.257861635220124,51.94029850746269,49.92846924177397,50.87412587412587,0.053011192544623595,0.058864658189729524,0.3794843605852237,0.315904604655183
h4_wpr_d1 GE Q80(20),h4_wpr_d1,wpr,GE,0.8,19.999999999999872,True,0.8986468649056267,20.008460236886634,20.28301886792453,20.891719745222932,21.052631578947366,80.29350104821803,79.1044776119403,80.11444921316166,80.41958041958041,0.009500902281592144,0.058431086934716436,0.12677115864612998,0.07765907427806806
btc4_rvol20_d3 GE Q50(0.0188528),btc4_rvol20_d3,btc,GE,0.5,0.0188528384426381,True,0.8976041402857451,50.08460236886633,49.895178197064986,52.738853503184714,50.921052631578945,47.693920335429766,51.04477611940299,55.22174535050072,54.1958041958042,0.29031477597372823,0.28071743855478,0.08692059038451616,0.18482097989271495
pre_dd_from_high_8h GE Q60(-0.879419),pre_dd_from_high_8h,pre_,GE,0.6,-0.8794190831024107,True,0.8974947782166749,40.01692047377327,38.522012578616355,43.82165605095542,41.31578947368421,61.94968553459119,63.731343283582085,66.52360515021459,64.6853146853147,0.04468025291282418,0.01980832519583009,0.304804187887182,0.18863591401995816
btc4_chop14 GE Q60(51.3601),btc4_chop14,btc,GE,0.6,51.36014265733169,True,0.8955503690001955,40.059221658206425,37.473794549266245,42.038216560509554,41.8421052631579,60.062893081761004,65.22388059701493,62.517882689556515,65.20979020979021,0.08808260986385984,0.0019270249680840568,0.41754017140283095,0.24113956712946127
h1_ppo_hist_acc GE Q70(-0.0353281),h1_ppo_hist_acc,ppo,GE,0.7,-0.0353280530537225,True,0.8954178609722732,29.991539763113366,28.930817610062892,32.86624203821656,31.57894736842105,70.44025157232704,73.73134328358208,76.96709585121603,74.12587412587412,0.12918693796118766,0.05927938876146466,0.2332925548014656,0.06034524855263956
m15_kdj_j GE Q80(65.1475),m15_kdj_j,kdj,GE,0.8,65.14753458394658,True,0.8932425000518497,20.008460236886634,20.230607966457022,20.382165605095544,23.684210526315788,81.55136268343816,84.4776119402985,78.39771101573677,77.44755244755245,0.05885465676793517,0.13301836202857997,0.03191916026478325,0.20646259229753972
m15_macd_hist_d3 GE Q80(5.91076e-05),m15_macd_hist_d3,macd,GE,0.8,5.91075548229707e-05,True,0.8917034273556872,20.008460236886634,16.352201257861633,20.382165605095544,17.105263157894736,81.0272536687631,84.6268656716418,79.25608011444922,82.6923076923077,0.007184875483107173,0.06711686188478594,0.07562777559234024,0.1933335716516169
btc1_atr_pct_acc LE Q30(-0.00809302),btc1_atr_pct_acc,btc,LE,0.3,-0.0080930196773068,True,0.8891645978038953,30.03384094754653,28.40670859538784,31.59235668789809,31.31578947368421,70.54507337526206,75.22388059701493,72.24606580829757,68.88111888111888,0.1082433200587517,0.20904595813037286,0.219616186989939,0.052620001656207616
h4_rsi_d1 LE Q40(2.26915),h4_rsi_d1,rsi,LE,0.4,2.2691452797241936,True,0.8885994376097242,40.01692047377327,39.62264150943396,40.76433121019109,41.44736842105263,59.958071278826,62.68656716417911,60.80114449213162,62.06293706293706,0.069956860212129,0.16273779337290661,0.19989828381445063,0.31668671733993736
btc1_cmf_acc LE Q30(-0.0585581),btc1_cmf_acc,btc,LE,0.3,-0.0585580566623221,True,0.888478301204066,30.03384094754653,24.68553459119497,32.101910828025474,28.157894736842103,70.44025157232704,76.86567164179104,69.241773962804,78.84615384615384,0.17007166573741933,0.04690414906198648,0.38485537582105167,0.10180262685684549
